city_name,city_latitude,city_longitude
Centerville, 38.200600, -88.166150
Centerville, 40.123370, -88.496170
Centerville Station, 38.557270, -90.109280
Central, 41.473920, -88.433960
Central City, 41.237810, -88.281730
Central City, 38.548940, -89.127010
Central Park, 41.885590, -87.730610
Central Station, 41.862260, -87.620610
Centralia, 38.525050, -89.133400
Centreville, 38.583380, -90.125110
Century East, 41.423610, -87.975830
Cereal, 40.708370, -88.351160
Cerro Gordo, 39.890590, -88.728130
Chadwick, 42.013360, -89.890680
Chalfin Bridge, 38.212000, -90.268730
Challacombe, 39.218380, -90.121220
Chambersburg, 39.817270, -90.657350
Champaign, 40.116420, -88.243380
Champion Creek, 41.676110, -88.213890
Champlin, 40.783090, -88.545890
Chana, 41.980580, -89.219820
Chandlerville, 40.048100, -90.155120
Channahon, 41.429480, -88.228670
Channel Lake, 42.478630, -88.137590
Chapel Hill, 42.178080, -88.100080
Chapel Hill Estates, 42.132220, -87.818060
Chapin, 39.881420, -88.773960
Chapin, 39.765880, -90.399010
Chapman, 39.105600, -89.317020
Charlemagne, 42.141390, -87.875280
Charlemagne East, 42.141110, -87.866670
Charleston, 39.496150, -88.176150
Charlotte, 40.819760, -88.288940
Charlottes Trailer Court, 40.736940, -89.009170
Charring Cross, 42.139720, -87.799720
Charter Grove, 42.066420, -88.631480
Chatham, 39.676160, -89.704540
Chatham, 41.741150, -87.612550
Chatham Fields, 41.747260, -87.609770
Chatsworth, 40.753650, -88.291990
Chatton, 40.150880, -91.032910
Chatton Island, 40.119490, -91.489040
Chauncey, 38.835320, -87.870860
Chautauqua, 38.964490, -90.385670
Chautauqua Park, 40.322820, -90.052060
Chebanse, 41.003090, -87.908100
Checkrow, 40.554210, -90.378180
Cheltenham, 41.748090, -87.561160
Chemung, 42.415300, -88.666770
Cheneyville, 40.469200, -87.584740
Chenoa, 40.741700, -88.719790
Cherry, 41.426980, -89.213420
Cherry Hill, 41.523360, -88.014500
Cherry Hill Estates, 38.428940, -87.762810
Cherry Lane Estates, 39.904770, -91.380700
Cherry Point, 39.799200, -87.721140
Cherry Valley, 42.234740, -88.948990
Cherry Wood Trailer Park, 39.563300, -89.307800
Cherrywood, 41.700830, -88.071940
Cheshire Hills, 39.940050, -91.347930
Chesnut Pointe, 41.543330, -88.001940
Chester, 37.913660, -89.822050
Chester Highlands, 41.746980, -87.646440
Chesterfield, 39.255050, -90.063160
Chestervale, 40.092270, -89.321760
Chesterville, 39.703370, -88.391160
Chestline, 39.844770, -90.959860
Chestnut, 40.053650, -89.185370
Cheyenne Heights, 42.203910, -89.052330
Chicago, 41.850030, -87.650050
Chicago Heights, 41.506150, -87.635600
Chicago Lawn, 41.775030, -87.696440
Chicago Loop, 41.884070, -87.633300
Chicago Ridge, 41.701420, -87.779220
Chickasaw, 41.630280, -87.945560
Chicken Bristle, 39.836140, -88.366720
Childers Acres, 41.917530, -89.128430
Chili, 40.217820, -91.141530
Chillicothe, 40.922260, -89.486200
Chillicothe Island, 40.910870, -89.478420
Chinatown, 41.851700, -87.629220
Chinatown, 38.726990, -89.947050
Chippewa, 42.021420, -88.415080
Chipps, 39.633090, -88.581170
Chittenden, 42.378350, -87.898130
Chittyville, 37.829490, -89.027850
Choat, 37.213390, -88.798670
Choctaw, 39.282260, -87.721420
Chouteau Island, 38.768660, -90.146500
Chrisman, 39.803650, -87.673640
Christopher, 37.972550, -89.053410
Churchill, 41.387530, -89.172310
Churchville, 41.935030, -87.953950
Cicero, 41.845590, -87.753940
Cider Creek, 41.690280, -88.154170
Cimic, 39.590050, -89.655930
Cincinnati, 38.400880, -88.511990
Cinnamon Creek, 41.610830, -87.976940
Cisco, 40.011420, -88.726180
Cisne, 38.515880, -88.437550
Cissna Park, 40.564760, -87.893090
Citation Lake, 42.114170, -87.867780
Cityfront Center, 41.890870, -87.620050
Cityfront Place, 41.890030, -87.618110
Clank, 37.188380, -89.325080
Clare, 42.016140, -88.829260
Claremont, 38.719490, -87.971420
Claremont Cottages, 41.868090, -87.684780
Clarence, 40.463920, -87.970870
Clarendon Hills, 41.797530, -87.954780
Claridge Estates, 41.692780, -88.111110
Clarion, 41.505030, -89.192030
Clark, 39.259770, -90.577900
Clark Center, 39.362540, -87.781970
Clark Island, 41.844200, -88.307850
Clark Island, 41.320310, -89.256750
Clarkdale, 41.742810, -87.716160
Clarke City, 41.158090, -88.242840
Clarke's Subdivision, 42.128890, -87.818330
Clarks Island, 41.318640, -88.691740
Clarks Mobile Home Park, 42.238330, -89.117500
Clarksburg, 39.318100, -88.764510
Clarksdale, 39.489770, -89.367870
Clarksville, 40.650590, -88.848400
Clarksville, 39.451700, -87.797810
Clarksville Island, 39.369490, -90.882630
Clarmin, 38.221160, -89.699540
Claus, 41.369760, -87.610040
Clay City, 38.688660, -88.354210
Claypool, 41.345870, -88.387290
Claypool Woods, 41.344200, -88.400070
Clays Prairie, 39.686980, -87.563360
Claysville, 39.867270, -89.900390
Clayton, 40.031440, -90.960690
Claytonville, 40.566980, -87.823090
Clear Lake, 39.813660, -89.568710
Clearing, 41.780590, -87.773390
Cleaverville, 41.826980, -87.605330
Cleburne, 37.935880, -89.053690
Clements, 39.618940, -90.150950
Cleone, 39.423090, -87.907530
Cleveland, 41.506150, -90.314850
Cleveland Subdivision, 42.221690, -89.059830
Cliffdale, 39.360600, -90.626510
Clifford, 37.823660, -89.077300
Clifford Island, 40.724480, -91.106530
Clifton, 40.935310, -87.934490
Clifton Terrace, 38.929490, -90.255670
Clifty Heights, 37.600610, -88.943680
Clinton, 40.153650, -88.964530
Clintonville, 42.000580, -88.273410
Cloverdale, 40.640320, -89.516210
Cloverdale, 41.939470, -88.120350
Clow Creek Farm, 41.693610, -88.190000
Clyde, 41.841140, -87.773110
Coal City, 41.287810, -88.285620
Coal Creek Island, 40.001160, -90.494570
Coal Hollow, 41.365590, -89.363420
Coal Valley, 41.428650, -90.460960
Coaler, 40.747260, -87.733090
Coalton, 40.432540, -87.590020
Coalton, 39.282820, -89.301200
Coalville, 41.090310, -88.851460
Coatsburg, 40.032820, -91.157640
Cobblewood, 42.104440, -87.842220
Cobden, 37.531440, -89.253420
Cody, 39.770880, -89.723990
Coello, 37.994220, -89.067300
Coffeen, 39.089210, -89.390640
Colby Point, 42.296410, -88.240080
Colchester, 40.426430, -90.792630
Coldbrook, 40.947540, -90.517360
Coleman, 41.978640, -88.297300
Coleman, 39.761160, -89.686210
Coleman Island, 41.253360, -91.109040
Coles, 39.520310, -88.471160
Coleta, 41.902250, -89.802340
Colfax, 40.566980, -88.616450
Collins, 38.020880, -89.947890
Collinsville, 38.670330, -89.984550
Collison, 40.225040, -87.803920
Colmar, 40.345320, -90.891250
Colona, 41.483920, -90.353180
Colonial Acres, 41.572780, -87.990830
Colonial Gardens, 41.973090, -87.775340
Colonial Gardens, 42.330570, -89.087890
Colonial Meadows, 40.476150, -88.925350
Colonial Village, 42.125830, -87.811110
Colonial Village, 41.703330, -88.054170
Colp, 37.805330, -89.080080
Columbia, 38.443660, -90.201220
Columbus, 39.988100, -91.146810
Colusa, 40.570880, -91.167920
Colvin Park, 42.138080, -88.783430
Combs, 40.119480, -88.610340
Comer, 39.293100, -89.970660
Commanche Village, 39.592270, -89.622040
Commerce Towhead (historical), 37.172550, -89.442860
Como, 41.766420, -89.767050
Compro, 39.589770, -89.782600
Compton, 41.694480, -89.081200
Conant, 38.055880, -89.482310
Concord, 39.816710, -90.372900
Confidence, 38.922820, -88.926450
Congerville, 40.616980, -89.204250
Conleys Patch, 41.864200, -87.636160
Conlogue, 39.590030, -87.793080
Conover, 40.177270, -90.024000
Conrad, 38.925330, -90.617070
Conroy Island, 41.400030, -88.226450
Cookes Subdivision, 41.667530, -87.625320
Cooks Mills, 39.582530, -88.406160
Cooksville, 40.543090, -88.716450
Coon Hollow Island, 40.521430, -89.854000
Coon Island, 39.320880, -90.805680
Coon Islands, 42.379470, -88.205640
Cooper, 40.660320, -89.404260
Coopers Island, 40.575870, -89.652320
Cooperstown, 39.963940, -90.606520
Copperfield, 42.223640, -88.082020
Cora, 37.823940, -89.670380
Coral, 42.217250, -88.564540
Coral Manor, 42.126670, -87.863330
Cordes, 38.296160, -89.457310
Cordova, 41.680310, -90.319020
Coreys Bluff, 42.235580, -89.120660
Corinth, 37.818940, -88.776450
Cornell, 40.990030, -88.729230
Cornell, 41.754760, -87.595330
Cornerville, 37.906990, -88.623390
Cornland, 39.937270, -89.402320
Cortland, 41.920030, -88.688700
Corwith, 41.824200, -87.709220
Cotswald Subdivision, 42.141110, -87.842500
Cottage Grove, 37.748100, -88.410600
Cottage Hills, 38.903100, -90.070110
Cotton Hill, 39.696160, -89.630100
Cottonwood, 37.889210, -88.213090
Cottonwood Island, 39.543660, -91.103750
Coughlin, 40.895870, -89.496480
Coulterville, 38.186440, -89.605650
Council Hill, 42.488620, -90.353740
Country Acres Mobile Manor, 41.764200, -89.734280
Country Air Mobile Home Estates, 42.344720, -90.001670
Country Club Estates, 39.469480, -88.329490
Country Club Estates, 42.164470, -88.013130
Country Club Hills, 41.568090, -87.720330
Country Hills, 41.401670, -87.787780
Country Meadows, 39.980880, -91.361260
Country Meadows, 41.418330, -87.723890
Country Oaks, 41.422500, -87.753890
Country Squire, 41.633060, -87.983610
Country View Estates, 41.723610, -88.173330
Countryside, 41.782810, -87.878110
Countryside, 41.663640, -88.448960
Countryside East, 42.188080, -88.079520
Countryside West, 42.171690, -88.077850
County Glen, 41.543890, -88.191670
Covell, 40.442820, -89.108420
Covenant Village, 42.114720, -87.844720
Coventry Creek, 42.214470, -88.995940
Coventry Heights, 41.537500, -87.998330
Coventry Hills, 42.230020, -89.002050
Coventry Hills East, 42.230020, -88.993710
Covington, 38.398100, -88.492270
Covington, 38.454770, -89.435920
Cowden, 39.248380, -88.862290
Cowling, 38.311440, -87.939200
Coyne, 42.183630, -88.452030
Coyne Center, 41.404760, -90.559300
Coynes, 41.575590, -88.142840
Cozy Corner, 42.115830, -87.859440
Crab Orchard, 37.729220, -88.804230
Crab Orchard Estates, 37.749490, -89.147580
Crabapple Island, 42.413080, -88.164530
Cragin, 41.920310, -87.756170
Craigel Island, 40.748650, -91.103760
Crain, 37.780050, -89.507870
Crains Island, 37.861720, -89.777880
Crainville, 37.751990, -89.067850
Cramer, 40.691150, -89.947060
Crandall, 40.632820, -89.432040
Crane Road Estates, 41.940860, -88.331740
Crane Woods Estates, 41.934750, -88.350630
Crater Island, 39.261710, -90.607620
Cravat, 38.423660, -89.093130
Crawford, 41.847250, -87.729500
Crawford Corners, 42.495020, -87.991190
Crawford Countryside, 41.520870, -87.713380
Crawford Towhead, 37.536720, -89.505930
Creal Springs, 37.619490, -88.836730
Creamery Corners, 42.279750, -87.878680
Creekside, 42.075030, -88.033680
Creekside of Long Grove, 42.230300, -88.016460
Creekwood, 41.645310, -87.974500
Crenshaw Crossing, 37.773940, -88.979520
Crescent, 40.547260, -89.665660
Crescent City, 40.770040, -87.858930
Crest Estates, 41.562500, -88.145000
Crest Hill, 38.539500, -90.077050
Crest Hill, 41.554750, -88.098670
Creston, 41.930860, -88.964540
Crestview Knolls, 41.693890, -88.202220
Crestwood, 37.604500, -88.940070
Crestwood, 41.644630, -87.741540
Crestwood Acres, 41.932530, -89.149540
Crete, 41.444480, -87.631430
Creve Coeur, 40.647260, -89.591210
Crider Island, 39.427270, -90.994580
Crisp, 38.439490, -88.595610
Croft, 40.048100, -89.588440
Cropsey, 40.609200, -88.478670
Crossing, 41.719170, -88.175000
Crossroads, 37.348940, -88.817560
Crossroads, 38.592550, -89.966490
Crossville, 38.161710, -88.065310
Cruger, 40.721980, -89.310090
Cruse, 38.821710, -88.677830
Crystal Gardens, 42.233630, -88.380090
Crystal Lake, 42.241130, -88.316200
Crystal Lake Estates, 41.569720, -87.935830
Crystal Lawns, 41.570310, -88.158120
Crystal Manor, 42.223080, -88.291750
Crystal Vista, 42.238630, -88.371200
Cuba, 42.183910, -88.190910
Cuba, 40.492820, -90.190680
Cuba Island, 40.071990, -90.287900
Cullom, 40.877810, -88.269220
Culver, 40.006720, -89.687330
Cumberland, 39.303930, -87.977810
Curran, 39.742270, -89.772050
Curtis, 40.062270, -89.790390
Cushman, 39.660030, -88.624230
Custer, 41.037260, -89.153690
Custer Park, 41.245310, -88.130060
Cutler, 38.032270, -89.565650
Cutmer, 40.650310, -87.600030
Cuyler, 41.953370, -87.674780
Cypress, 37.365050, -89.018130
Dahinda, 40.924760, -90.109010
Dahlgren, 38.198100, -88.684500
Dailey, 40.238920, -87.947530
Dakota, 42.388630, -89.526230
Dale, 37.995050, -88.491720
Dallas City, 40.636150, -91.167370
Dallas Island, 40.645600, -91.165700
Dalton City, 39.711980, -88.804520
Dalzell, 41.357810, -89.176200
Damascus, 42.372240, -89.706230
Damiansville, 38.510050, -89.619540
Damon, 40.083100, -90.830130
Dana, 40.957810, -88.950080
Dana Court Subdivision, 42.136390, -87.879720
Danforth, 40.820310, -87.977820
Danley, 38.095610, -90.115670
Danvers, 40.529480, -89.177310
Danville, 40.124480, -87.630020
Danway, 41.432530, -88.691740
Dareville, 38.198380, -88.976460
Darien, 41.751980, -87.973950
Darmstadt, 38.320880, -89.731760
Darrow, 40.718930, -87.603080
Darwin, 39.283370, -87.611970
Dauphin Park, 41.731980, -87.607270
Davis, 42.422510, -89.413730
Davis Junction, 42.101690, -89.093160
Dawleys, 37.212550, -89.296190
Dawn Wood, 41.627220, -87.947500
Dawson, 39.852830, -89.463430
Daysville, 41.984470, -89.318440
Dayton, 41.384760, -88.794240
Dayton, 41.489200, -90.321510
De Land, 40.122260, -88.645350
De Soto, 37.817550, -89.227860
De Witt, 40.181150, -88.786180
Dead Mans Island, 39.289210, -90.766510
Deadman Island, 39.988100, -91.455710
Dean-Horsch Subdivision, 42.127500, -87.805560
Dearborn Homes, 41.843090, -87.627830
Deboer Woods, 41.589440, -87.920000
Decatur, 39.840310, -88.954800
Decorra, 40.727820, -90.970140
Deer Chase, 42.155860, -88.098410
Deer Creek, 40.630040, -89.332590
Deer Grove, 41.607810, -89.689550
Deer Lake, 42.150300, -88.099800
Deer Lake Meadows, 42.165030, -88.095910
Deer Park, 42.160860, -88.081470
Deer Park, 41.295030, -89.036190
Deer Plain, 38.931720, -90.533170
Deer Ridge, 37.575050, -88.938400
Deer Run, 41.948360, -88.393690
Deer Run, 41.613610, -88.025830
Deer Run Estates, 41.528060, -88.181390
Deercrest Estates, 42.117780, -87.867220
Deerfield, 42.171140, -87.844510
Deering City, 37.916440, -88.892010
Deerpath, 42.248080, -87.859510
Deerpath Creek, 41.662700, -88.351500
Deerpath Estates, 42.168640, -88.085910
Deerpath Trails, 41.662300, -88.341750
Deers, 40.055030, -88.122540
Dees, 39.223090, -88.159210
Degognia, 37.861160, -89.630380
Dehne's Subdivision, 42.120280, -87.830830
DeKalb, 41.929470, -88.750360
Del Mar Woods, 42.200020, -87.855070
Delafield, 38.147830, -88.602830
Delavan, 40.372540, -89.547320
Delbert Egan Housing Project, 41.139760, -88.841740
Delbridge Island, 41.317260, -88.924250
Delhi, 39.045320, -90.255950
DeLong, 40.816710, -90.304570
Delrey, 40.672810, -88.017260
Delta, 37.684220, -88.702840
Delwood, 37.579770, -88.571440
Democrat Spring, 39.083940, -90.483730
Denmark, 37.997550, -89.497320
Denmark Island, 39.555050, -91.152920
Dennison, 39.460870, -87.597800
Denny, 38.047550, -89.327030
Denrock, 41.699750, -89.975670
Denton Island, 42.253910, -89.101220
Denver, 40.290600, -91.107080
Depler Springs, 40.433100, -90.184570
Depue, 41.324200, -89.306750
Derby, 37.628940, -88.385600
Derby, 40.441700, -88.442560
Derby Hills, 41.627220, -87.931940
Derby Meadows, 41.633890, -87.917500
Des Plaines, 42.033360, -87.883400
Deselm, 41.249480, -87.974490
Detroit, 39.620600, -90.676790
Devereux Heights, 39.849770, -89.612040
Devils Island, 42.228630, -88.152020
Devils Island, 37.329770, -89.448700
Dewey, 40.318920, -88.282000
Dewmaine, 37.780610, -89.077020
Dexter, 39.080880, -88.683390
Diamond, 41.288640, -88.251730
Diamond City, 38.089210, -88.552550
Diamond Cross, 37.984500, -89.839830
Diamond Island, 39.195600, -90.597900
Diamond Lake, 42.244470, -88.010080
Diana, 38.099770, -88.751450
Dickerson, 40.318370, -88.422280
Dickeys, 41.050870, -88.037270
Dieterich, 39.061990, -88.379770
Dillon, 40.476710, -89.538160
Dillon Island, 40.109490, -91.494040
Dillonfield, 41.896690, -88.413970
Dillsburg, 40.316420, -88.079490
Dimmick, 41.440310, -89.116470
Diona, 39.376700, -88.139210
Disco, 40.620320, -91.021250
Diswood, 37.231440, -89.322860
Divernon, 39.565610, -89.657320
Divide, 38.446990, -88.829780
Divine, 41.385860, -88.295340
Dix, 38.441720, -88.937560
Dixie Islands, 42.044190, -90.157910
Dixmoor, 41.631700, -87.660880
Dixon, 41.838920, -89.479550
Dixon Springs, 37.384500, -88.668660
Doctor Parker Place, 41.596110, -87.947780
Doddsville, 40.278380, -90.651800
Dog Island, 39.264490, -90.734570
Dog Walk, 37.759220, -88.932850
Dogtooth Island, 37.019490, -89.282300
Dogwood, 39.063930, -87.890860
Dolands Addition, 42.015030, -87.671170
Dollville, 39.436980, -88.991750
Dolton, 41.638920, -87.607270
Doney, 41.066700, -87.625030
Dongola, 37.361160, -89.165910
Donkville, 38.697270, -89.979550
Donnellson, 39.027820, -89.473420
Donny Hill Meadows, 41.853640, -88.455080
Donovan, 40.883370, -87.616140
Donovan Glen Subdivision, 42.109440, -87.857780
Dorans, 39.551140, -88.344490
Dorchester, 39.085600, -89.887600
Dorothy Stirling Subdivision, 42.121940, -87.795280
DorothyStirling Estates, 42.117780, -87.793330
Dorris Heights, 37.749490, -88.553110
Dorrisville, 37.718660, -88.543940
Dorsey, 38.973660, -90.001490
Douglas, 41.834760, -87.618110
Douglas, 38.424490, -89.982610
Douglas, 40.786150, -90.084280
Douglas Park, 41.793920, -89.734550
Dover, 41.436700, -89.393420
Dover Pond, 42.159470, -88.072300
Dow, 39.013380, -90.341500
Dowell, 37.939770, -89.237860
Downers Grove, 41.808920, -88.011170
Downing Street Subdivision, 42.137500, -87.879170
Downs, 40.396980, -88.870630
Downtown Champaign, 40.118290, -88.243950
Doyles, 39.475870, -87.871980
Dozaville, 37.907000, -89.956500
Drafke, 41.685830, -88.121940
Dresden Island, 41.399200, -88.285340
Dressor, 39.173100, -89.051180
Drexel Estate, 41.775590, -87.671440
Drift Island, 39.553380, -91.132080
Driftwood, 42.120280, -87.795830
Drivers, 38.330610, -88.993120
Druce Lake, 42.371690, -88.002580
Drummond, 41.405860, -88.176730
Dry Hill, 37.817270, -89.553430
Du Bois, 38.223940, -89.212300
Du Quoin, 38.011440, -89.236190
DuBois Center, 38.251720, -89.211470
Ducher Island, 39.503940, -91.070410
Duck Island, 40.461710, -89.933720
Duck Island, 42.231410, -88.154520
Duck Island, 38.365880, -87.802810
Duck Island, 41.856710, -88.309710
Ducktown, 41.831420, -87.675050
Dudley, 39.576700, -87.850030
Dudleyville, 38.823940, -89.418140
Duncan, 40.983650, -89.789270
Duncan Mills, 40.340040, -90.190950
Duncans Addition, 41.877810, -87.649780
Duncanville, 38.954770, -87.695580
Dundas, 38.835050, -88.085040
Dundee Road Acres, 42.140830, -87.845000
Dunes Park, 42.420850, -87.825630
Dunfermline, 40.491150, -90.031780
Dunham Castle, 41.952250, -88.271460
Dunkel, 39.468100, -89.062860
Dunlap, 40.861700, -89.678710
Dunn, 39.626150, -88.691730
Dunn Corners, 42.480300, -87.991470
Dunning, 41.952810, -87.796450
Dunsten Green, 42.141940, -87.846940
Dupo, 38.516160, -90.210390
Durand, 42.436400, -89.332060
Durfee Bar, 38.123260, -90.242950
Durham, 40.596710, -91.089590
Durley, 38.934490, -89.368130
Dutch Hollow, 38.567550, -90.030940
Dutch Mills, 37.415330, -89.272860
Duvall, 39.479200, -88.790350
Dwight, 41.094480, -88.425060
Dykersburg, 37.692270, -88.739780
Eagerville, 39.111710, -89.783980
Eagle, 37.651160, -88.392820
Eagle Island, 41.145870, -87.722540
Eagle Island, 39.027820, -87.573080
Eagle Island, 39.869210, -90.583460
Eagle Island, 39.546990, -91.137360
Eagle Lake, 41.366980, -87.551980
Eagle Park, 38.663940, -90.142610
Eagle Point, 41.993640, -89.684840
Eagle Point Bay, 37.589490, -88.929790
Eagle Ridge, 40.514480, -88.927570
Eagles Nest Island, 38.927550, -90.302060
